UD; BERTIOLO   ; FRAZ.VIRCO S.P.95 KM 11+740   ; FRAZ.VIRCO S.P.95 KM 11+740   ,  BERTIOLO   ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;1,672;1,672
UD; POVOLETTO  ; VIA MONTEBIANCO 2      ; VIA MONTEBIANCO 2      ,  POVOLETTO  ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;1,67;1,67
UD; UDINE      ; LA SPEZIA LOC. GODIA SP 15    ; LA SPEZIA LOC. GODIA SP 15    ,  UDINE      ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;1,669;1,669
PN; FONTANAFREDDA          ; VIALE VENEZIA 50       ; VIALE VENEZIA 50       ,  FONTANAFREDDA          ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;1,668;1,668
PN; PORDENONE  ; VIALE VENEZIA 13       ; VIALE VENEZIA 13       ,  PORDENONE  ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;1,663;1,663
GO; GRADO      ; LOC. PINETA VIA MONFALCONE    ; LOC. PINETA VIA MONFALCONE    ,  GRADO      ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;1,662;1,662
PN; AVIANO     ; VIA PORDENONE 63       ; VIA PORDENONE 63       ,  AVIANO     ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;1,65;1,65
UD; UDINE      ; VIA MENTANA 123        ; VIA MENTANA 123        ,  UDINE      ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;;
TS; DUINO AURISINA         ; VIA AURISINA 129       ; VIA AURISINA 129       ,  DUINO AURISINA         ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;;
UD; TAVAGNACCO ; VIALE VENEZIA SS 13 PONTEBBANA; VIALE VENEZIA SS 13 PONTEBBANA,  TAVAGNACCO ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S/N;;
UD; UDINE      ; V.LE VENEZIA 506       ; V.LE VENEZIA 506       ,  UDINE      ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;;
UD; BASILIANO  ; SS 13 PONTEBBANA KM 18+611    ; SS 13 PONTEBBANA KM 18+611    ,  BASILIANO  ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;;
UD; CIVIDALE DEL FRIULI    ; SAN GUARZO ; SAN GUARZO ,  CIVIDALE DEL FRIULI    ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;;
UD; PALAZZOLO DELLO STELLA ; S.S 14 KM 88+860       ; S.S 14 KM 88+860       ,  PALAZZOLO DELLO STELLA ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;;
UD; TAVAGNACCO ; VIA NAZIONALE 62       ; VIA NAZIONALE 62       ,  TAVAGNACCO ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;;
TS; TRIESTE    ; VIA BAIAMONTI 1        ; VIA BAIAMONTI 1        ,  TRIESTE    ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;;
PN; SACILE     ; BORGO SCHIAVOI 7       ; BORGO SCHIAVOI 7       ,  SACILE     ;" <img src=""img/loghi/Q8.gif"" alt=""Q8"" border=""0"">";  S;;
PN; SPILIMBERGO; VIA DELLA REPUBBLICA 4 ; VIA DELLA REPUBBLICA 4 ,  SPILIMBERGO;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
PN; SPILIMBERGO; DELL'OSPEDALE 1        ; DELL'OSPEDALE 1        ,  SPILIMBERGO;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; AMPEZZO    ; PIAZZA AI CADUTI 14    ; PIAZZA AI CADUTI 14    ,  AMPEZZO    ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; S. GIORGIO DI NOGARO   ; VIA LEONARDO DA VINCI 3; VIA LEONARDO DA VINCI 3,  S. GIORGIO DI NOGARO   ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
GO; RONCHI DEI LEGIONARI   ; VIA REDIPUGLIA 25      ; VIA REDIPUGLIA 25      ,  RONCHI DEI LEGIONARI   ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; PRADAMANO  ; MAZZINI    ; MAZZINI    ,  PRADAMANO  ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S/N;;
UD; S. GIORGIO DI NOGARO   ; VIA LEONARDO DA VINCI  ; VIA LEONARDO DA VINCI  ,  S. GIORGIO DI NOGARO   ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; MARTIGNACCO; VIA SPILIMBERGO 188    ; VIA SPILIMBERGO 188    ,  MARTIGNACCO;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; PASIAN DI PRATO        ; VIA CAMPOFORMIDO 82    ; VIA CAMPOFORMIDO 82    ,  PASIAN DI PRATO        ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
PN; PORDENONE  ; VIALE GRIGOLETTI 92    ; VIALE GRIGOLETTI 92    ,  PORDENONE  ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
PN; PORDENONE  ; VIA MESTRE 9           ; VIA MESTRE 9           ,  PORDENONE  ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,61;1,61
GO; MONFALCONE ; VIA BOITO  43          ; VIA BOITO  43          ,  MONFALCONE ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,724;1,724
GO; MONFALCONE ; VIA MATTEOTTI 23       ; VIA MATTEOTTI 23       ,  MONFALCONE ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,724;1,724
GO; GORIZIA    ; V.AQUILEIA - FATEBENEFRATELLI ; V.AQUILEIA - FATEBENEFRATELLI ,  GORIZIA    ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,724;1,724
PN; PORDENONE  ; VIALE DELLA LIBERTA' N.60     ; VIALE DELLA LIBERTA' N.60     ,  PORDENONE  ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,654;1,654
GO; TURRIACO   ; VIA XXV APRILE 31      ; VIA XXV APRILE 31      ,  TURRIACO   ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; UDINE      ; VIA PIERI 18           ; VIA PIERI 18           ,  UDINE      ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; TOLMEZZO   ; VIA PALUZZA 110        ; VIA PALUZZA 110        ,  TOLMEZZO   ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,679;1,679
UD; TOLMEZZO   ; VIA 4 NOVEMBRE 6       ; VIA 4 NOVEMBRE 6       ,  TOLMEZZO   ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; AMARO      ; SS 52 CARNIA KM 5+906  ; SS 52 CARNIA KM 5+906  ,  AMARO      ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,733;1,668
UD; VILLA SANTINA          ; SS 52 KM 18+760        ; SS 52 KM 18+760        ,  VILLA SANTINA          ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,728;1,678
GO; CORMONS    ; SS 356 - KM 45 + 511   ; SS 356 - KM 45 + 511   ,  CORMONS    ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,728;1,678
UD; GEMONA DEL FRIULI      ; SS 13 KM 155+850       ; SS 13 KM 155+850       ,  GEMONA DEL FRIULI      ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,719;1,719
UD; LIGNANO SABBIADORO     ; FZ.PINETA VIA TARVISIO 59     ; FZ.PINETA VIA TARVISIO 59     ,  LIGNANO SABBIADORO     ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,716;1,696
UD; TAVAGNACCO ; VIA NAZIONALE 10       ; VIA NAZIONALE 10       ,  TAVAGNACCO ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,705;1,705
UD; UDINE      ; VIA ADENHAUER 2        ; VIA ADENHAUER 2        ,  UDINE      ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,699;1,699
GO; GRADISCA D'ISONZO      ; VIALE TRIESTE 50/A     ; VIALE TRIESTE 50/A     ,  GRADISCA D'ISONZO      ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,698;1,698
TS; MONRUPINO  ; AUTOPORTO FERNETTI     ; AUTOPORTO FERNETTI     ,  MONRUPINO  ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,695;1,695
PN; SACILE     ; VIALE DELLA REPUBBLICA 49     ; VIALE DELLA REPUBBLICA 49     ,  SACILE     ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,695;1,695
PN; SACILE     ; VIALE DELLA REPUBBLICA 36     ; VIALE DELLA REPUBBLICA 36     ,  SACILE     ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,694;1,694
UD; CERVIGNANO ; VIA CISIS SS 352 KM 21+145    ; VIA CISIS SS 352 KM 21+145    ,  CERVIGNANO ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,689;1,689
UD; UDINE      ; V.LE PALMANOVA 75      ; V.LE PALMANOVA 75      ,  UDINE      ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,679;1,679
TS; TRIESTE    ; V.LE CAMPI ELISI 1/1   ; V.LE CAMPI ELISI 1/1   ,  TRIESTE    ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,677;1,677
PN; PORDENONE  ; VIALE TREVISO 11       ; VIALE TREVISO 11       ,  PORDENONE  ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,668;1,668
UD; UDINE      ; VIA GENERAL CANTORE 40 ; VIA GENERAL CANTORE 40 ,  UDINE      ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,625;1,625
PN; S. GIORGIO DELLA RICHINVELDA  ; SS CIMPELLO SEQUALS KM 11+800 ; SS CIMPELLO SEQUALS KM 11+800 ,  S. GIORGIO DELLA RICHINVELDA  ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,625;1,625
UD; PRADAMANO  ; S.R. 56 VIA NAZIONALE  ; S.R. 56 VIA NAZIONALE  ,  PRADAMANO  ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
PN; PORDENONE  ; VIA PIAVE 8/A          ; VIA PIAVE 8/A          ,  PORDENONE  ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; PRECENICCO ; SS 14 KM 83+705        ; SS 14 KM 83+705        ,  PRECENICCO ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; CERVIGNANO ; VIA DELLA FERROVIA VECCHIA    ; VIA DELLA FERROVIA VECCHIA    ,  CERVIGNANO ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
UD; TAVAGNACCO ; VIA ALFIERI 10         ; VIA ALFIERI 10         ,  TAVAGNACCO ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
PN; S. VITO AL TAGLIAMENTO ; VIALE UDINE SS463 KM 45+719   ; VIALE UDINE SS463 KM 45+719   ,  S. VITO AL TAGLIAMENTO ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;;
PN; S. VITO AL TAGLIAMENTO ; VIALE MADONNA DI ROSA 18      ; VIALE MADONNA DI ROSA 18      ,  S. VITO AL TAGLIAMENTO ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,75;1,75
UD; LATISANA   ; VIA LIGNANO NORD LOC. GORGO   ; VIA LIGNANO NORD LOC. GORGO   ,  LATISANA   ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,724;1,724
UD; PASIAN DI PRATO        ; VIA CAMPOFORMIDO 20    ; VIA CAMPOFORMIDO 20    ,  PASIAN DI PRATO        ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,709;1,709
UD; UDINE      ; S.S.352 KM 0+342       ; S.S.352 KM 0+342       ,  UDINE      ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,707;1,707
TS; TRIESTE    ; VIA LOCCHI 3           ; VIA LOCCHI 3           ,  TRIESTE    ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,707;1,707
TS; TRIESTE    ; VIA RAFFAELLO SANZIO   ; VIA RAFFAELLO SANZIO   ,  TRIESTE    ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,707;1,707
PN; ZOPPOLA    ; VIA PONTEBBANA 4       ; VIA PONTEBBANA 4       ,  ZOPPOLA    ;" <img src=""img/loghi/SHELL.gif"" alt=""SHELL"" border=""0"">";  S;1,707;1,707
GO; CORMONS    ; SS 56 KM 21+051        ; SS 56 KM 21+051        ,  CORMONS    ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,689;1,689
UD; CIVIDALE DEL FRIULI    ; VIA CARRARIA 62        ; VIA CARRARIA 62        ,  CIVIDALE DEL FRIULI    ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,678;1,678
UD; COLLOREDO DI MONTALBANO; A23 LEDRA EST          ; A23 LEDRA EST          ,  COLLOREDO DI MONTALBANO;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  A/N;1,677;1,677
UD; TOLMEZZO   ; ZONA IND.VIA SELET 20  ; ZONA IND.VIA SELET 20  ,  TOLMEZZO   ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,674;1,674
UD; MOGGIO UDINESE         ; A23 CAMPIOLO           ; A23 CAMPIOLO           ,  MOGGIO UDINESE         ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  A/N;1,673;1,673
UD; OVARO      ; VIA CADUTI DELLA LIBERTA' 13  ; VIA CADUTI DELLA LIBERTA' 13  ,  OVARO      ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,672;1,672
TS; TRIESTE    ; VIA F.SEVERO 2/3       ; VIA F.SEVERO 2/3       ,  TRIESTE    ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,672;1,672
TS; TRIESTE    ; V.LE MIRAMARE 233/1    ; V.LE MIRAMARE 233/1    ,  TRIESTE    ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,671;1,671
PN; PORDENONE  ; VIA PIAVE 129          ; VIA PIAVE 129          ,  PORDENONE  ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,67;1,67
GO; GORIZIA    ; VIA LUNGO ISONZO ARGENTINA 110; VIA LUNGO ISONZO ARGENTINA 110,  GORIZIA    ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,67;1,67
UD; AMPEZZO    ; VIA NAZIONALE 117      ; VIA NAZIONALE 117      ,  AMPEZZO    ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,67;1,67
UD; UDINE      ; VIA FELETTO 233        ; VIA FELETTO 233        ,  UDINE      ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,67;1,67
UD; PAGNACCO   ; VIA UDINE 10           ; VIA UDINE 10           ,  PAGNACCO   ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,67;1,67
UD; CASSACCO   ; SS 13 KM 144+300       ; SS 13 KM 144+300       ,  CASSACCO   ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,669;1,669
PN; AZZANO DECIMO          ; VIA VALLER 21          ; VIA VALLER 21          ,  AZZANO DECIMO          ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,669;1,669
UD; SEDEGLIANO ; LOC.GRADISCA VIA OSOPPO 17    ; LOC.GRADISCA VIA OSOPPO 17    ,  SEDEGLIANO ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,668;1,668
PN; MANIAGO    ; VIA UNITA' D'ITALIA 3  ; VIA UNITA' D'ITALIA 3  ,  MANIAGO    ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,667;1,667
PN; PORCIA     ; CORSO ZANUSSI 62       ; CORSO ZANUSSI 62       ,  PORCIA     ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,667;1,667
PN; CHIONS     ; VIA PRIMO MAGGIO       ; VIA PRIMO MAGGIO       ,  CHIONS     ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,667;1,667
UD; UDINE      ; ADENAUER   ; ADENAUER   ,  UDINE      ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,667;1,667
UD; CODROIPO   ; VIALE VENEZIA 179/181  ; VIALE VENEZIA 179/181  ,  CODROIPO   ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,667;1,667
UD; DIGNANO    ; VIA DE GASPERI 41      ; VIA DE GASPERI 41      ,  DIGNANO    ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,665;1,665
UD; GONARS     ; A4 GONARS SUD          ; A4 GONARS SUD          ,  GONARS     ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  A/N;1,665;1,665
UD; REANA DEL ROIALE       ; VIA SAN MARCO 2        ; VIA SAN MARCO 2        ,  REANA DEL ROIALE       ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,665;1,665
UD; S. VITO DI FAGAGNA     ; VIA NUOVA 3; VIA NUOVA 3,  S. VITO DI FAGAGNA     ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,664;1,664
PN; MONTEREALE VALCELLINA  ; VIA S.MARTINO 111      ; VIA S.MARTINO 111      ,  MONTEREALE VALCELLINA  ;" <img src=""img/loghi/TAMOIL.gif"" alt=""TAMOIL"" border=""0"">";  S;1,664;1,664
PN; CANEVA     ; VIA SACILE ; VIA SACILE ,  CANEVA     ;" <img src=""img/loghi/TERMOVENETA.gif"" alt=""TERMOVENETA"" border=""0"">";  S;1,664;1,664
TS; DUINO AURISINA         ; A4 DUINO NORD          ; A4 DUINO NORD          ,  DUINO AURISINA         ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  A/N;1,664;1,664
PN; BRUGNERA   ; A28 BRUGNERA SUD       ; A28 BRUGNERA SUD       ,  BRUGNERA   ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  A/N;1,664;1,664
PN; PORCIA     ; A28 PORCIA NORD        ; A28 PORCIA NORD        ,  PORCIA     ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  A/N;1,664;1,664
TS; TRIESTE    ; V. BRIGATA CASALE KM 4 ; V. BRIGATA CASALE KM 4 ,  TRIESTE    ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,664;1,664
UD; POZZUOLO DEL FRIULI    ; A23 - ZUGLIANO OVEST   ; A23 - ZUGLIANO OVEST   ,  POZZUOLO DEL FRIULI    ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  A/N;1,664;1,664
UD; PONTEBBA   ; VIA CAVOUR 34          ; VIA CAVOUR 34          ,  PONTEBBA   ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,664;1,664
PN; S. GIORGIO DELLA RICHINVELDA  ; VIA RICHINVELDA 8      ; VIA RICHINVELDA 8      ,  S. GIORGIO DELLA RICHINVELDA  ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,664;1,664
UD; MANZANO    ; VIA DELLA STAZIONE 78  ; VIA DELLA STAZIONE 78  ,  MANZANO    ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,658;1,658
UD; MANZANO    ; V.LE TRIESTE 11        ; V.LE TRIESTE 11        ,  MANZANO    ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,658;1,658
UD; POCENIA    ; VIA VENEZIA 90         ; VIA VENEZIA 90         ,  POCENIA    ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,658;1,658
PN; SESTO AL REGHENA       ; VIA S.LUCIA 23         ; VIA S.LUCIA 23         ,  SESTO AL REGHENA       ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,658;1,658
PN; PRATA DI PORDENONE     ; VIA ODERZO 13          ; VIA ODERZO 13          ,  PRATA DI PORDENONE     ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,657;1,657
UD; SEDEGLIANO ; VIA PROVINCIALE 12     ; VIA PROVINCIALE 12     ,  SEDEGLIANO ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,657;1,657
PN; FONTANAFREDDA          ; VIA GIOL 22; VIA GIOL 22,  FONTANAFREDDA          ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,657;1,657
UD; UDINE      ; VIA MARSALA 27         ; VIA MARSALA 27         ,  UDINE      ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,657;1,657
UD; OVARO      ; VIA CARNIA LIBERA 21   ; VIA CARNIA LIBERA 21   ,  OVARO      ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,657;1,657
UD; LATISANA   ; VIA SOTTOPOVOLO        ; VIA SOTTOPOVOLO        ,  LATISANA   ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,657;1,657
UD; BASILIANO  ; VIALE EUROPA UNITA 40  ; VIALE EUROPA UNITA 40  ,  BASILIANO  ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,654;1,654
GO; GRADO      ; VIALE DEI MORERI       ; VIALE DEI MORERI       ,  GRADO      ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,637;1,637
UD; BUIA; VIA PROVINCIALE OSOVANA 27    ; VIA PROVINCIALE OSOVANA 27    ,  BUIA;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
UD; MAGNANO IN RIVIERA     ; SS 13 KM 149+723       ; SS 13 KM 149+723       ,  MAGNANO IN RIVIERA     ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
UD; DIGNANO    ; VIA UDINE 39           ; VIA UDINE 39           ,  DIGNANO    ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
UD; LIGNANO SABBIADORO     ; V.LE EUROPA 154        ; V.LE EUROPA 154        ,  LIGNANO SABBIADORO     ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
PN; PASIANO DI PORDENONE   ; VIA ROMA 159           ; VIA ROMA 159           ,  PASIANO DI PORDENONE   ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
UD; MAJANO     ; VIA UDINE 1; VIA UDINE 1,  MAJANO     ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
UD; UDINE      ; VIALE CACCIA 23        ; VIALE CACCIA 23        ,  UDINE      ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
PN; AZZANO DECIMO          ; VIA PEZZUT 15          ; VIA PEZZUT 15          ,  AZZANO DECIMO          ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
PN; CASARSA DELLA DELIZIA  ; VIA PLEBISCITO 35      ; VIA PLEBISCITO 35      ,  CASARSA DELLA DELIZIA  ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
PN; SACILE     ; VIALE S.GIOVANNI 19    ; VIALE S.GIOVANNI 19    ,  SACILE     ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
PN; VALVASONE  ; VIA TRIESTE 16         ; VIA TRIESTE 16         ,  VALVASONE  ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
UD; LIGNANO SABBIADORO     ; V.LE EUROPA 112/A      ; V.LE EUROPA 112/A      ,  LIGNANO SABBIADORO     ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;;
UD; TAVAGNACCO ; VIA BUONARROTI 10      ; VIA BUONARROTI 10      ,  TAVAGNACCO ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,728;1,728
UD; TAVAGNACCO ; VIA NAZIONALE 44       ; VIA NAZIONALE 44       ,  TAVAGNACCO ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,718;1,718
PN; S. VITO AL TAGLIAMENTO ; VIA UDINE 6; VIA UDINE 6,  S. VITO AL TAGLIAMENTO ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,718;1,679
PN; S. QUIRINO ; VIA PORDENONE N.2/A    ; VIA PORDENONE N.2/A    ,  S. QUIRINO ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,704;1,704
GO; FOGLIANO REDIPUGLIA    ; VIA PIETRO MICCA 15    ; VIA PIETRO MICCA 15    ,  FOGLIANO REDIPUGLIA    ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,704;1,704
PN; PORDENONE  ; VIA TREVISO 62         ; VIA TREVISO 62         ,  PORDENONE  ;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,692;1,692
UD; BUIA; VIA PROVINCIALE OSOVANA 86    ; VIA PROVINCIALE OSOVANA 86    ,  BUIA;" <img src=""img/loghi/TOTAL.gif"" alt=""TOTAL"" border=""0"">";  S;1,688;1,688
